iter	Logloss
0	0.5236507195
1	0.4696325368
2	0.4496496786
3	0.4418484637
4	0.439547993
5	0.4382539804
6	0.4368830439
7	0.4367455569
8	0.4366013821
9	0.4362546858
10	0.43624518
11	0.4359815175
12	0.4356505061
13	0.4356136898
14	0.4351291554
15	0.4346655086
16	0.4345878264
17	0.4344315751
18	0.4344301081
19	0.4344300284
